ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
BP,GO:0045104,intermediate filament cytoskeleton organization,5/1372,51/18723,0.317811549347613,0.9999995214005,0.91969905538317,ATXN3/DNAJB6/CSNK1A1/MACF1/ATF2,5,0.49783032447666065
BP,GO:0009259,ribonucleotide metabolic process,31/1372,385/18723,0.317971862025669,0.9999995214005,0.91969905538317,RAN/ATP5F1C/HINT1/ATP5PF/PDHA2/RHOA/ATP5PO/ACAT1/ATP5F1E/PAICS/EIF6/ATP5MC3/ATP5PB/LDHC/GPAT4/PSEN1/ATP5MF/LDHA/AK2/AK9/BPGM/NCOR1/NME5/FOXK2/GNAI3/PARP1/ATP5MC2/GMPS/P2RX7/NUDT4/MPC2,31,0.49761130991387426
BP,GO:0009306,protein secretion,29/1372,359/18723,0.318945258076572,0.9999995214005,0.91969905538317,DNM1L/PARK7/SERP1/ARF1/SVBP/TMED10/RAB8B/ARFGAP3/CLOCK/REST/UQCC2/CTAGE1/PAFAH1B1/ENY2/RAB10/NDUFAF2/SNX19/PER2/PTPRN2/RAB13/JAGN1/KIF5B/ENSA/ARNTL/SELENOT/FAM3B/PPID/MPC2/MIA3,29,0.49628385034527284
BP,GO:0016233,telomere capping,4/1372,39/18723,0.31956651562198,0.9999995214005,0.91969905538317,NEK2/TERF2IP/MAPK1/ATM,4,0.4954387326197532
BP,GO:0016572,histone phosphorylation,4/1372,39/18723,0.31956651562198,0.9999995214005,0.91969905538317,CDK1/AURKA/VRK1/ATM,4,0.4954387326197532
BP,GO:0031507,heterochromatin assembly,4/1372,39/18723,0.31956651562198,0.9999995214005,0.91969905538317,TPR/SMARCA5/MPHOSPH8/DNMT1,4,0.4954387326197532
BP,GO:1901861,regulation of muscle tissue development,4/1372,39/18723,0.31956651562198,0.9999995214005,0.91969905538317,CENPF/YBX3/LEF1/FLOT1,4,0.4954387326197532
BP,GO:2000785,regulation of autophagosome assembly,4/1372,39/18723,0.31956651562198,0.9999995214005,0.91969905538317,IFT88/SH3GLB1/SCFD1/RAB3GAP1,4,0.4954387326197532
BP,GO:0046939,nucleotide phosphorylation,9/1372,101/18723,0.321014656367443,0.9999995214005,0.91969905538317,EIF6/PSEN1/LDHA/AK9/BPGM/NCOR1/NME5/FOXK2/P2RX7,9,0.4934751388281576
BP,GO:0009123,nucleoside monophosphate metabolic process,7/1372,76/18723,0.321977559430639,0.9999995214005,0.91969905538317,PAICS/AK2/TYMS/AK9/PRPS1L1/DUT/GMPS,7,0.4921743958664637
BP,GO:0016125,sterol metabolic process,13/1372,152/18723,0.322346316911402,0.9999995214005,0.91969905538317,SQLE/ABCA5/FDFT1/ERG28/HDLBP/ERLIN1/CYB5R2/ARV1/FDX1/INSIG1/SCARB1/LBR/APOF,13,0.491677287618821
BP,GO:0035592,establishment of protein localization to extracellular region,29/1372,360/18723,0.324403004993775,0.9999995214005,0.91969905538317,DNM1L/PARK7/SERP1/ARF1/SVBP/TMED10/RAB8B/ARFGAP3/CLOCK/REST/UQCC2/CTAGE1/PAFAH1B1/ENY2/RAB10/NDUFAF2/SNX19/PER2/PTPRN2/RAB13/JAGN1/KIF5B/ENSA/ARNTL/SELENOT/FAM3B/PPID/MPC2/MIA3,29,0.4889151315072127
BP,GO:0051224,negative regulation of protein transport,11/1372,127/18723,0.327227929539925,0.9999995214005,0.91969905538317,PKIG/PARK7/DERL2/REST/SUMO1/ENY2/NDUFAF2/ERLEC1/JAGN1/UBAC2/INSIG1,11,0.48514963554040774
BP,GO:1900407,regulation of cellular response to oxidative stress,8/1372,89/18723,0.327443905229554,0.9999995214005,0.91969905538317,PARK7/DHFR/UBQLN1/RACK1/REST/NME5/PARP1/ATF4,8,0.48486308875879186
BP,GO:0046888,negative regulation of hormone secretion,6/1372,64/18723,0.327499567829177,0.9999995214005,0.91969905538317,NMB/REST/ENY2/NDUFAF2/CRY1/JAGN1,6,0.48478926876999207
BP,GO:0001845,phagolysosome assembly,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,ARL8B/RAB14,2,0.4818947499435836
BP,GO:0006206,pyrimidine nucleobase metabolic process,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,TYMS/MAPK1,2,0.4818947499435836
BP,GO:0006544,glycine metabolic process,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,DHFR/SHMT1,2,0.4818947499435836
BP,GO:0009048,dosage compensation by inactivation of X chromosome,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,PCGF5/RBM15,2,0.4818947499435836
BP,GO:0010649,regulation of cell communication by electrical coupling,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,CALM2/CALM1,2,0.4818947499435836
BP,GO:0016074,sno(s)RNA metabolic process,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,EXOSC3/FBLL1,2,0.4818947499435836
BP,GO:0016584,nucleosome positioning,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,PAF1/SMARCA5,2,0.4818947499435836
BP,GO:0019081,viral translation,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,PCBP2/CSDE1,2,0.4818947499435836
BP,GO:0021535,cell migration in hindbrain,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,LEF1/RERE,2,0.4818947499435836
BP,GO:0030575,nuclear body organization,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,SERBP1/DYRK3,2,0.4818947499435836
BP,GO:0034375,high-density lipoprotein particle remodeling,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,ABCA5/SCARB1,2,0.4818947499435836
BP,GO:0043923,positive regulation by host of viral transcription,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,SNW1/LEF1,2,0.4818947499435836
BP,GO:0045722,positive regulation of gluconeogenesis,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,WDR5/PPP4R3B,2,0.4818947499435836
BP,GO:0048385,regulation of retinoic acid receptor signaling pathway,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,SNW1/EZH2,2,0.4818947499435836
BP,GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,AKAP12/STAT1,2,0.4818947499435836
BP,GO:0061684,chaperone-mediated autophagy,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,HSP90AA1/HSPA8,2,0.4818947499435836
BP,GO:0070230,positive regulation of lymphocyte apoptotic process,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,ZC3H8/FNIP1,2,0.4818947499435836
BP,GO:0071501,cellular response to sterol depletion,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,ERLIN1/INSIG1,2,0.4818947499435836
BP,GO:0098884,postsynaptic neurotransmitter receptor internalization,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,AP2B1/EPS15,2,0.4818947499435836
BP,GO:0140239,postsynaptic endocytosis,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,AP2B1/EPS15,2,0.4818947499435836
BP,GO:1902931,negative regulation of alcohol biosynthetic process,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,REST/ERLIN1,2,0.4818947499435836
BP,GO:1905906,regulation of amyloid fibril formation,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,PSEN1/PFDN2,2,0.4818947499435836
BP,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,NKD1/MKS1,2,0.4818947499435836
BP,GO:2000651,positive regulation of sodium ion transmembrane transporter activity,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,TESC/KIF5B,2,0.4818947499435836
BP,GO:2000765,regulation of cytoplasmic translation,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,CNBP/YBX3,2,0.4818947499435836
BP,GO:2001224,positive regulation of neuron migration,2/1372,16/18723,0.329689601852032,0.9999995214005,0.91969905538317,KIF20B/NIPBL,2,0.4818947499435836
BP,GO:0001841,neural tube formation,9/1372,102/18723,0.331429153961176,0.9999995214005,0.91969905538317,SPINT2/SETD2/PFN1/KIF20B/PHACTR4/STIL/PRKACA/MKS1/RALA,9,0.47960929179003237
BP,GO:0045103,intermediate filament-based process,5/1372,52/18723,0.332595871719789,0.9999995214005,0.91969905538317,ATXN3/DNAJB6/CSNK1A1/MACF1/ATF2,5,0.4780831456770597
BP,GO:0006399,tRNA metabolic process,15/1372,179/18723,0.332788302185859,0.9999995214005,0.91969905538317,POP4/RTRAF/DDX1/PSTK/EXOSC3/TP53RK/RPP30/EXOSC8/THUMPD3/RTCB/TARS2/THG1L/RARS2/EXOSC9/ELP6,15,0.4778319479625014
BP,GO:1901983,regulation of protein acetylation,7/1372,77/18723,0.334048774238035,0.9999995214005,0.91969905538317,KAT7/PARK7/TERF2IP/THAP7/BRD7/DIP2B/ARNTL,7,0.4761901175119397
BP,GO:0043254,regulation of protein-containing complex assembly,34/1372,428/18723,0.336449383266471,0.9999995214005,0.91969905538317,HSPA5/WASF2/PARK7/SVIL/ARL3/ARF1/DNAJC15/VDAC2/RHOA/SH3GLB1/PFN1/HAX1/HSP90AA1/PFN4/HSPA8/KIF9/SLF2/SLF1/RACK1/SUMO1/CDC42EP3/ARPC3/CDK5RAP2/DRG1/ATR/PARP1/ARPC5L/IL5/ARPC2/NCK1/ATM/FNIP1/ARPC5/TRAPPC12,34,0.47308026345055876
BP,GO:0009394,2'-deoxyribonucleotide metabolic process,4/1372,40/18723,0.33660397889438,0.9999995214005,0.91969905538317,TYMS/AK9/TBPL1/DUT,4,0.4728807546654234
BP,GO:0030501,positive regulation of bone mineralization,4/1372,40/18723,0.33660397889438,0.9999995214005,0.91969905538317,ATRAID/FBN2/P2RX7/ACVR2A,4,0.4728807546654234
BP,GO:0032892,positive regulation of organic acid transport,4/1372,40/18723,0.33660397889438,0.9999995214005,0.91969905538317,ARL6IP1/PSEN1/RAB3GAP1/ERFE,4,0.4728807546654234
BP,GO:0097352,autophagosome maturation,4/1372,40/18723,0.33660397889438,0.9999995214005,0.91969905538317,SNX14/TSG101/CALM1/UBQLN1,4,0.4728807546654234
BP,GO:1901020,negative regulation of calcium ion transmembrane transporter activity,4/1372,40/18723,0.33660397889438,0.9999995214005,0.91969905538317,CALM2/C4orf3/CALM1/UBQLN1,4,0.4728807546654234
BP,GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,4/1372,40/18723,0.33660397889438,0.9999995214005,0.91969905538317,VDAC2/NMT1/BNIP3L/ATF2,4,0.4728807546654234
BP,GO:0032438,melanosome organization,3/1372,28/18723,0.337755094234962,0.9999995214005,0.91969905538317,RAB32/LYST/AP1M1,3,0.4713980919537511
BP,GO:0032607,interferon-alpha production,3/1372,28/18723,0.337755094234962,0.9999995214005,0.91969905538317,SETD2/STAT1/TBK1,3,0.4713980919537511
BP,GO:0032647,regulation of interferon-alpha production,3/1372,28/18723,0.337755094234962,0.9999995214005,0.91969905538317,SETD2/STAT1/TBK1,3,0.4713980919537511
BP,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,3/1372,28/18723,0.337755094234962,0.9999995214005,0.91969905538317,TSG101/PSEN1/RNF126,3,0.4713980919537511
BP,GO:0051503,adenine nucleotide transport,3/1372,28/18723,0.337755094234962,0.9999995214005,0.91969905538317,SLC25A31/CD47/SLC25A24,3,0.4713980919537511
BP,GO:0062125,regulation of mitochondrial gene expression,3/1372,28/18723,0.337755094234962,0.9999995214005,0.91969905538317,LRPPRC/UQCC2/COA3,3,0.4713980919537511
BP,GO:0009746,response to hexose,18/1372,219/18723,0.341061888314287,0.9999995214005,0.91969905538317,SELENOS/SLC2A5/RHOA/EIF2B2/RACK1/LDHA/ENY2/NDUFAF2/EIF2B3/PTPRN2/JAGN1/KIF5B/ENSA/TXN2/WDR35/SELENOT/PRKACA/MPC2,18,0.46716680776804875
BP,GO:0009135,purine nucleoside diphosphate metabolic process,9/1372,103/18723,0.341902805161553,0.9999995214005,0.91969905538317,EIF6/PSEN1/LDHA/AK2/AK9/BPGM/NCOR1/FOXK2/P2RX7,9,0.46609733599432185
BP,GO:0009179,purine ribonucleoside diphosphate metabolic process,9/1372,103/18723,0.341902805161553,0.9999995214005,0.91969905538317,EIF6/PSEN1/LDHA/AK2/AK9/BPGM/NCOR1/FOXK2/P2RX7,9,0.46609733599432185
BP,GO:0030326,embryonic limb morphogenesis,10/1372,116/18723,0.344248608413437,0.9999995214005,0.91969905538317,RPGRIP1L/FBN2/PSEN1/DYNC2H1/TMEM107/LEF1/NIPBL/ALDH1A2/MKS1/INTU,10,0.463127806654443
BP,GO:0035113,embryonic appendage morphogenesis,10/1372,116/18723,0.344248608413437,0.9999995214005,0.91969905538317,RPGRIP1L/FBN2/PSEN1/DYNC2H1/TMEM107/LEF1/NIPBL/ALDH1A2/MKS1/INTU,10,0.463127806654443
BP,GO:0006334,nucleosome assembly,11/1372,129/18723,0.345920824352764,0.9999995214005,0.91969905538317,HMGB2/NPM1/RBBP4/CENPW/ASF1A/SMARCA5/MIS18A/NAP1L4/KAT6B/HP1BP3/UBN1,11,0.46102329277237236
BP,GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,7/1372,78/18723,0.346181728069971,0.9999995214005,0.91969905538317,SENP1/FAM162A/RACK1/CYCS/KHDC1/DAP/HSPE1,7,0.4606958584935598
BP,GO:0034637,cellular carbohydrate biosynthetic process,7/1372,78/18723,0.346181728069971,0.9999995214005,0.91969905538317,GYG1/SELENOS/IMPA1/PTGES3/ACADM/GOT1/PER2,7,0.4606958584935598
BP,GO:0046467,membrane lipid biosynthetic process,12/1372,142/18723,0.347087390809365,0.9999995214005,0.91969905538317,HACD3/PIGV/ORMDL1/PYURF/CERS3/B3GALT4/ACER3/SCCPDH/PRKD3/PIGP/PIGH/PIGU,12,0.45956116334207786
BP,GO:0043620,regulation of DNA-templated transcription in response to stress,5/1372,53/18723,0.347439581600824,0.9999995214005,0.91969905538317,HSPA5/DNAJB1/NCK1/ATF6/ATF4,5,0.45912070663846716
BP,GO:0097479,synaptic vesicle localization,5/1372,53/18723,0.347439581600824,0.9999995214005,0.91969905538317,ARF1/SNAP91/KIF5B/LIN7A/BORCS5,5,0.45912070663846716
BP,GO:1903202,negative regulation of oxidative stress-induced cell death,5/1372,53/18723,0.347439581600824,0.9999995214005,0.91969905538317,PARK7/RACK1/REST/NME5/ATF4,5,0.45912070663846716
BP,GO:1990090,cellular response to nerve growth factor stimulus,5/1372,53/18723,0.347439581600824,0.9999995214005,0.91969905538317,HSPA5/USP8/TMEM108/ARPC3/ACAP2,5,0.45912070663846716
BP,GO:0034614,cellular response to reactive oxygen species,13/1372,155/18723,0.347865390192525,0.9999995214005,0.91969905538317,NME8/PARK7/PCNA/SOD3/PDCD10/CDK1/DHFR/EZH2/SETX/RACK1/MAPK13/ROMO1/MAPK1,13,0.4585887779097999
BP,GO:0009167,purine ribonucleoside monophosphate metabolic process,4/1372,41/18723,0.353674197466349,0.9999995214005,0.91969905538317,PAICS/AK2/AK9/GMPS,4,0.4513966232690501
BP,GO:0070296,sarcoplasmic reticulum calcium ion transport,4/1372,41/18723,0.353674197466349,0.9999995214005,0.91969905538317,CALM2/CALM1/TMEM38B/PRKACA,4,0.4513966232690501
BP,GO:0000076,DNA replication checkpoint signaling,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,TOPBP1/RAD17,2,0.4471634433515542
BP,GO:0006577,amino-acid betaine metabolic process,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,ACADM/ALDH9A1,2,0.4471634433515542
BP,GO:0006895,Golgi to endosome transport,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,EPS15/RAB14,2,0.4471634433515542
BP,GO:0007351,tripartite regional subdivision,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,HOXD8/TDRD5,2,0.4471634433515542
BP,GO:0008595,"anterior/posterior axis specification, embryo",2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,HOXD8/TDRD5,2,0.4471634433515542
BP,GO:0010470,regulation of gastrulation,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,RACK1/TGIF2,2,0.4471634433515542
BP,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,HLA-A/IDE,2,0.4471634433515542
BP,GO:0021513,spinal cord dorsal/ventral patterning,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,RFX4/INTU,2,0.4471634433515542
BP,GO:0021924,cell proliferation in external granule layer,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,PSMG1/RERE,2,0.4471634433515542
BP,GO:0021930,cerebellar granule cell precursor proliferation,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,PSMG1/RERE,2,0.4471634433515542
BP,GO:0031573,mitotic intra-S DNA damage checkpoint signaling,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,RAD17/ATF2,2,0.4471634433515542
BP,GO:0042053,regulation of dopamine metabolic process,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,PARK7/PNKD,2,0.4471634433515542
BP,GO:0042069,regulation of catecholamine metabolic process,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,PARK7/PNKD,2,0.4471634433515542
BP,GO:0046827,positive regulation of protein export from nucleus,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,TPR/PRKACA,2,0.4471634433515542
BP,GO:0046855,inositol phosphate dephosphorylation,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,IMPA1/MTMR2,2,0.4471634433515542
BP,GO:0051580,regulation of neurotransmitter uptake,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,PER2/FLOT1,2,0.4471634433515542
BP,GO:0071816,tail-anchored membrane protein insertion into ER membrane,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,EMC2/EMC3,2,0.4471634433515542
BP,GO:0090494,dopamine uptake,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,PARK7/SLC6A2,2,0.4471634433515542
BP,GO:1902358,sulfate transmembrane transport,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,SLC26A8/SLC25A10,2,0.4471634433515542
BP,GO:1903541,regulation of exosomal secretion,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,TSG101/PDCD6IP,2,0.4471634433515542
BP,GO:1904355,positive regulation of telomere capping,2/1372,17/18723,0.357138406594867,0.9999995214005,0.91969905538317,NEK2/MAPK1,2,0.4471634433515542
BP,GO:0002068,glandular epithelial cell development,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,GPAT4/CLOCK/ARNTL,3,0.4457111339179321
BP,GO:0006734,NADH metabolic process,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,MDH2/FOXK2/MDH1B,3,0.4457111339179321
BP,GO:0015868,purine ribonucleotide transport,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,SLC25A31/CD47/SLC25A24,3,0.4457111339179321
BP,GO:0019359,nicotinamide nucleotide biosynthetic process,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,NMNAT2/NMNAT3/NMRK1,3,0.4457111339179321
BP,GO:0019363,pyridine nucleotide biosynthetic process,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,NMNAT2/NMNAT3/NMRK1,3,0.4457111339179321
BP,GO:0048753,pigment granule organization,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,RAB32/LYST/AP1M1,3,0.4457111339179321
BP,GO:0051654,establishment of mitochondrion localization,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,LRPPRC/HSBP1/ACTR10,3,0.4457111339179321
BP,GO:1901017,negative regulation of potassium ion transmembrane transporter activity,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,SUMO1/CAB39/OXSR1,3,0.4457111339179321
BP,GO:2000406,positive regulation of T cell migration,3/1372,29/18723,0.358334700143823,0.9999995214005,0.91969905538317,RHOA/DOCK8/OXSR1,3,0.4457111339179321
BP,GO:0031346,positive regulation of cell projection organization,28/1372,353/18723,0.358857301081883,0.9999995214005,0.91969905538317,DNM1L/HSPA5/WASF2/DYNLT1/RAB11A/GOLGA4/UBE2V2/PFN1/EZH2/CCP110/RAB8B/MIEN1/SETX/IST1/FAM98A/CDC42EP3/PAFAH1B1/CAPRIN1/OBSL1/EIF4G2/ARPC2/MACF1/P2RX7/NCK1/MNS1/TMEM30A/ALKAL2/RALA,28,0.44507821346310517
BP,GO:0031058,positive regulation of histone modification,8/1372,92/18723,0.36116805355582,0.9999995214005,0.91969905538317,KAT7/PAF1/SNW1/WDR5/WDR61/BRD7/NIPBL/DNMT1,8,0.4422906713652105
BP,GO:2000116,regulation of cysteine-type endopeptidase activity,19/1372,235/18723,0.361874383538222,0.9999995214005,0.91969905538317,BIRC5/SENP1/ARL6IP1/PDCD5/PARK7/FAM162A/RHOA/PCID2/CASC2/RACK1/REST/DNAJB6/CYCS/KHDC1/DAP/WDR35/FNIP1/CSNK2A1/HSPE1,19,0.4414421587590282
BP,GO:0040029,"regulation of gene expression, epigenetic",9/1372,105/18723,0.362993999080619,0.9999995214005,0.91969905538317,TPR/EZH2/SMARCA5/CGGBP1/MORC1/MPHOSPH8/PCGF5/DNMT1/RBM15,9,0.44010055454437125
BP,GO:1902905,positive regulation of supramolecular fiber organization,17/1372,209/18723,0.36336226309388,0.9999995214005,0.91969905538317,WASF2/ARL3/ARF1/CD47/RHOA/PFN1/RGCC/PSEN1/CDC42EP3/ARPC3/CDK5RAP2/DRG1/ARPC5L/EFEMP2/ARPC2/NCK1/ARPC5,17,0.43966017824178993
BP,GO:0097193,intrinsic apoptotic signaling pathway,23/1372,288/18723,0.364618312557987,0.9999995214005,0.91969905538317,DNM1L/SELENOS/HINT1/PARK7/SNW1/PTTG1IP/DNAJA1/VDAC2/PDCD10/TXNDC12/UBQLN1/RACK1/YBX3/EIF5A/NME5/PARP1/PTPN1/TPT1/NCK1/ATM/CYLD/MAEL/ATF4,23,0.4381615231655091
BP,GO:0032890,regulation of organic acid transport,6/1372,67/18723,0.367442050798718,0.9999995214005,0.91969905538317,ARL6IP1/ATP5PF/PSEN1/RAB3GAP1/PER2/ERFE,6,0.4348111436621958
BP,GO:0042490,mechanoreceptor differentiation,6/1372,67/18723,0.367442050798718,0.9999995214005,0.91969905538317,IFT88/TRIP11/PAFAH1B1/SLC4A7/MKS1/IFT27,6,0.4348111436621958
BP,GO:0030099,myeloid cell differentiation,30/1372,381/18723,0.367574149208769,0.9999995214005,0.91969905538317,HMGB2/BRD1/KAT7/WASF2/PAF1/PKNOX1/LYAR/CEBPG/HAX1/TESC/EIF6/WDR61/PSEN1/STAT1/JMJD6/PAFAH1B1/BPGM/PARP1/LEF1/IL5/JAGN1/ACIN1/ZNF675/ANKRD54/DYRK3/ACVR2A/PABPC4/LEO1/LBR/RBM15,30,0.43465503931736515
