gene,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expression,neg_log10_pvals,neg_log10_pvals_adj
MRI1,-0.8787253499031067,-0.3611969351768493,0.3795502145460208,1.0,0.0344778254649499,0.0769230769230769,0.1523826937631023,0.42073075874718235,-0.0
ANKS3,-0.8787357807159424,-0.0395104698836803,0.3795445413856251,1.0,0.0320457796852646,0.0769230769230769,0.1451761233457138,0.42073725022202285,-0.0
THOC3,-0.8791592717170715,-0.3199670016765594,0.3793149192374314,1.0,0.0344778254649499,0.0769230769230769,0.1455450113297609,0.4210000752643436,-0.0
TXNDC9,-0.8795852661132812,-0.3262196481227875,0.3790840230460004,1.0,0.1477825464949928,0.2307692307692307,0.6424599131272114,0.4212645190533269,-0.0
GNPTG,-0.8796975016593933,-0.2668054401874542,0.3790232104442665,1.0,0.2349070100143061,0.3076923076923077,0.9096255069821326,0.42133419409731315,-0.0
FAM220A,-0.880573570728302,-0.2011999487876892,0.3785486581935082,1.0,0.0339055793991416,0.0769230769230769,0.1455777031830274,0.421878288880575,-0.0
ITPR2,-0.8826873302459717,-0.4518287181854248,0.3774052220151128,1.0,0.0927038626609442,0.1538461538461538,0.4028813319866566,0.4231920949589575,-0.0
TXNRD1,-0.8829752802848816,-0.2739847004413605,0.3772496207151186,1.0,0.2912732474964234,0.3846153846153846,1.2000264873944293,0.4233711881896525,-0.0
PLAT,-0.8836801052093506,-0.048067606985569,0.3768689276663545,1.0,0.0320457796852646,0.0769230769230769,0.1366189853573001,0.42380966806732323,-0.0
CPQ,-0.884154736995697,-0.5536209940910339,0.3766126938610709,1.0,0.3949928469241774,0.4615384615384615,1.3973182820175911,0.42410504602697635,-0.0
CEP170,-0.8846012353897095,-0.2945886552333832,0.3763717471729931,1.0,0.1535050071530758,0.2307692307692307,0.6269186901179172,0.424382984892467,-0.0
USP47,-0.8854379057884216,-0.2997279465198517,0.3759205037430808,1.0,0.2356223175965665,0.3076923076923077,0.915398988208739,0.4249039860190115,-0.0
TPBG,-0.8863966464996338,0.0399690046906471,0.3754038339784438,1.0,0.0314735336194563,0.0769230769230769,0.1352656222856283,0.42550129626667255,-0.0
MED31,-0.8864961266517639,-0.0641072615981102,0.3753502472455013,1.0,0.0822603719599427,0.1538461538461538,0.3966077047707965,0.42556329372507257,-0.0
G2E3,-0.8867733478546143,-0.3712391555309295,0.3752009432317703,1.0,0.090414878397711,0.1538461538461538,0.3857371358571907,0.42573607850235995,-0.0
PLSCR1,-0.8873652219772339,-0.1327717155218124,0.3748823068267604,1.0,0.26552217453505,0.3846153846153846,1.0640843754195588,0.42610505632113527,-0.0
AC009113.1,-0.8879584074020386,-0.1390677839517593,0.3745631314940647,1.0,0.0330472103004291,0.0769230769230769,0.13038106740297,0.4264749727607908,-0.0
ZNF830,-0.8883686661720276,-0.0131134828552603,0.3743424770795922,1.0,0.0799713876967095,0.1538461538461538,0.3358353326424848,0.42673089018560095,-0.0
CTNNA1,-0.8884459137916565,-0.7031183242797852,0.3743009350545867,1.0,0.3296137339055794,0.3846153846153846,1.1825626472485584,0.4267790879576057,-0.0
BRAF,-0.8886202573776245,-0.1915239095687866,0.3742072121843106,1.0,0.0861230329041487,0.1538461538461538,0.3620374261064413,0.42688784649484257,-0.0
HDAC5,-0.8895576596260071,-0.3005801141262054,0.3737034535782418,1.0,0.0908440629470672,0.1538461538461538,0.3590299934443403,0.4274728886019474,-0.0
SMARCAD1,-0.8903369307518005,-0.0966366752982139,0.3732850118461399,1.0,0.1377682403433476,0.2307692307692307,0.5907071750734323,0.4279594475320236,-0.0
ITGB8,-0.8907234072685242,-0.3005623817443847,0.373077581357417,1.0,0.1553648068669527,0.2307692307692307,0.6598726965442658,0.4282008474086268,-0.0
METTL4,-0.8916361927986145,-0.2079158574342727,0.3725879725035466,1.0,0.0336194563662374,0.0769230769230769,0.1388618003242348,0.42877116865515275,-0.0
ZNF398,-0.8919799327850342,0.0419116094708442,0.3724036730476239,1.0,0.0313304721030042,0.0769230769230769,0.1372082281733269,0.4289860441878806,-0.0
SMCHD1,-0.8921611905097961,-0.4993842244148254,0.3723065321949695,1.0,0.2210300429184549,0.3076923076923077,0.8787503141145206,0.42909934392841714,-0.0
LINC01914,-0.8923870921134949,-0.1607674956321716,0.3721854750025551,1.0,0.0330472103004291,0.0769230769230769,0.1687365097844299,0.42924057975261765,-0.0
ANKRD17,-0.8949225544929504,-0.4559735357761383,0.3708285036942216,1.0,0.1609442060085837,0.2307692307692307,0.6553787013261343,0.43082689124451207,-0.0
RASA3,-0.8950773477554321,-0.3353428542613983,0.3707457418575196,1.0,0.0337625178826895,0.0769230769230769,0.1610627250399233,0.43092382829257353,-0.0
TBCA,-0.895171046257019,-0.1762919425964355,0.3706956566924179,1.0,0.5241773962804006,0.6153846153846154,1.8795673466358664,0.43098250241275216,-0.0
ZSCAN21,-0.896028459072113,-0.2142001986503601,0.3702375559054344,1.0,0.0336194563662374,0.0769230769230769,0.1288081364225086,0.4315195296802855,-0.0
SRSF7,-0.8962494730949402,-0.2283237129449844,0.3701195355676984,1.0,0.4743919885550787,0.5384615384615384,1.7190116781072236,0.43165799146435047,-0.0
AASDHPPT,-0.8968763947486877,-0.5072919130325317,0.3697848863040925,1.0,0.2287553648068669,0.3076923076923077,0.8710607811454869,0.4320508431197022,-0.0
TP53I11,-0.8971374034881592,0.0353427790105342,0.3696455886717281,1.0,0.0311874105865522,0.0769230769230769,0.1306393982754845,0.4322144722798222,-0.0
MEN1,-0.8975004553794861,-0.7903603315353394,0.3694519277382796,1.0,0.0341917024320457,0.0769230769230769,0.1421092072696378,0.43244206302343674,-0.0
POMT1,-0.8975649476051331,-0.3843338191509247,0.3694175386833309,1.0,0.0340486409155937,0.0769230769230769,0.1292457944842629,0.4324824895872389,-0.0
COX7B,-0.9000568985939026,-0.3221627175807953,0.368089982974991,1.0,0.3785407725321888,0.4615384615384615,1.458149048365292,0.43404600107514796,-0.0
ZNF654,-0.900107204914093,-0.3571691811084747,0.3680632037326292,1.0,0.0902718168812589,0.1538461538461538,0.3944265822143231,0.434077597969388,-0.0
THYN1,-0.9008963704109192,-0.38971808552742,0.3676434258013252,1.0,0.2909871244635193,0.3846153846153846,1.0982271924338431,0.43457319567547226,-0.0
XPO5,-0.9010426998138428,-0.2037737220525741,0.3675656153681522,1.0,0.0333333333333333,0.0769230769230769,0.1392346172238199,0.4346651222976856,-0.0
ARPC5L,-0.90125173330307,-0.2620815932750702,0.3674545039199358,1.0,0.0889842632331902,0.1538461538461538,0.3789353822388858,0.43479642506869265,-0.0
MPHOSPH6,-0.9014620780944824,-0.1043098643422126,0.3673426962228651,1.0,0.0819742489270386,0.1538461538461538,0.3896315514566713,0.43492859069544637,-0.0
SLC25A12,-0.9016764163970948,-0.2960574030876159,0.3672287796903016,1.0,0.0899856938483548,0.1538461538461538,0.3496626501656451,0.43506329051298276,-0.0
SPATA6,-0.9017464518547058,-0.0602539367973804,0.367191566909455,1.0,0.0811158798283261,0.1538461538461538,0.3584042381834869,0.43510730156323923,-0.0
CNPY4,-0.903576910495758,-0.0935591980814933,0.3662197873430151,1.0,0.1361945636623748,0.2307692307692307,0.5093385472914534,0.43625819389090686,-0.0
APOO,-0.9055017232894896,-0.1064812988042831,0.3651996515081298,1.0,0.0822603719599427,0.1538461538461538,0.3721998588581988,0.4374696455631725,-0.0
MCEE,-0.9062331914901732,-0.0285532344132661,0.3648124248482097,1.0,0.1336194563662374,0.2307692307692307,0.5800722103976818,0.4379303788109317,-0.0
RAPGEF1,-0.9067592620849608,-0.131072461605072,0.3645341023117853,1.0,0.0323319027181688,0.0769230769230769,0.1383763867774037,0.4382618370221511,-0.0
COG6,-0.9069510102272034,-0.2635824382305145,0.3644326970355859,1.0,0.0861230329041487,0.1538461538461538,0.3541545121021236,0.4383826648903415,-0.0
AAED1,-0.90750253200531,-0.2001346200704574,0.3641411197772565,1.0,0.1460658082975679,0.2307692307692307,0.5936743376509857,0.4387302766166463,-0.0
SYVN1,-0.9077745079994202,-0.0165718887001276,0.3639973714779173,1.0,0.0786838340486409,0.1538461538461538,0.312732002079032,0.43890175249588304,-0.0
FAM168A,-0.9078357219696044,-0.1931652575731277,0.3639650069622976,1.0,0.0835479256080114,0.1538461538461538,0.3374136195393331,0.4389403691358871,-0.0
SYT2,-0.9081369638442992,-0.1782760471105575,0.363805860453762,1.0,0.032761087267525,0.0769230769230769,0.1512279538902775,0.4391303092795982,-0.0
FIZ1,-0.9083382487297058,-0.0541782714426517,0.3636995508911049,1.0,0.0313304721030042,0.0769230769230769,0.1305083202331297,0.439257235226936,-0.0
OSBPL8,-0.9098199605941772,-0.5492283701896667,0.3629174817273883,1.0,0.3001430615164521,0.3846153846153846,1.1579742925552503,0.4401921113395993,-0.0
NIF3L1,-0.910203456878662,-0.4818471670150757,0.3627152368562274,1.0,0.0908440629470672,0.1538461538461538,0.3880722197835086,0.44043420029607366,-0.0
ORC2,-0.9106850624084472,-0.2133657932281494,0.3624613373517967,1.0,0.0822603719599427,0.1538461538461538,0.3676218788793415,0.44073831149370396,-0.0
NKIRAS1,-0.910761296749115,-0.0706643536686897,0.3624211519016573,1.0,0.0806866952789699,0.1538461538461538,0.3414581830123155,0.4407864636273945,-0.0
RBP5,-0.9109800457954408,-0.1002491265535354,0.3623058781222604,1.0,0.0317596566523605,0.0769230769230769,0.1691997215874294,0.4409246198286907,-0.0
RIOK3,-0.9115192890167236,-0.2336379885673523,0.3620218159543195,1.0,0.1380543633762518,0.2307692307692307,0.6037360255443871,0.44126525746932677,-0.0
ZNF85,-0.9117480516433716,-0.3052899837493896,0.3619013542898576,1.0,0.0331902718168812,0.0769230769230769,0.1554462517809081,0.44140979169281874,-0.0
FBXW8,-0.9118829369544984,-0.1088496595621109,0.3618303546557536,1.0,0.0317596566523605,0.0769230769230769,0.1398332996290211,0.44149500213482734,-0.0
CACNA2D3,-0.9120588302612304,-0.1010738387703895,0.3617377551976258,1.0,0.0316165951359084,0.0769230769230769,0.1476091167621491,0.4416061608035526,-0.0
RBBP8,-0.9123196601867676,0.0593989863991737,0.3616004809111538,1.0,0.0307582260371959,0.0769230769230769,0.1546956046475094,0.4417710006056303,-0.0
STMP1,-0.912337601184845,-0.5437332987785339,0.3615910165716043,1.0,0.2175965665236051,0.3076923076923077,0.8495077362145265,0.4417823677482357,-0.0
BRPF1,-0.9127780795097352,0.0471390523016452,0.3613592649419146,1.0,0.0307582260371959,0.0769230769230769,0.1424356690031767,0.4420608058648464,-0.0
FIBP,-0.9132447838783264,-0.2430773973464965,0.3611138108469793,1.0,0.1437768240343347,0.2307692307692307,0.584880634025094,0.4423559016038148,-0.0
SRP72,-0.9146111011505128,-0.488369882106781,0.3603958213287187,1.0,0.44620886981402,0.4615384615384615,1.639916945937085,0.4432202531657825,-0.0
METTL21A,-0.9157256484031676,-0.2853968739509582,0.3598108137395875,1.0,0.0331902718168812,0.0769230769230769,0.1436505605870081,0.44392578852560094,-0.0
MFAP2,-0.9158568978309632,-0.1836149543523788,0.3597419457299107,1.0,0.0825464949928469,0.1538461538461538,0.3168091450072656,0.44400892071092024,-0.0
TXNDC16,-0.916496217250824,-0.1435849815607071,0.3594067038641431,1.0,0.2736766809728183,0.3846153846153846,1.0459592560918765,0.44441382643669564,-0.0
MKL1,-0.917628288269043,-0.1902621388435363,0.3588135009992299,1.0,0.0326180257510729,0.0769230769230769,0.1392418704975442,0.44513122421447365,-0.0
SOCS4,-0.9178841710090636,-0.1362440884113311,0.358679518906924,1.0,0.0822603719599427,0.1538461538461538,0.3945291116832337,0.4452934214273364,-0.0
PSMB3,-0.918116807937622,-0.1573671102523803,0.3585577204199855,1.0,0.4214592274678111,0.5384615384615384,1.538426819814162,0.4454409218871276,-0.0
WSB2,-0.918217122554779,-0.2352205216884613,0.3585052090999856,1.0,0.0329041487839771,0.0769230769230769,0.1464468802614292,0.44550452962813697,-0.0
GNPDA2,-0.918917179107666,-0.1554581969976425,0.3581388919878637,1.0,0.1394849785407725,0.2307692307692307,0.5670520072503147,0.4459485143453361,-0.0
RAD21,-0.9190834760665894,-0.0942857563495636,0.3580519026652506,1.0,0.5510729613733906,0.6923076923076923,1.8816524482008592,0.4460540141179196,-0.0
ACCS,-0.9191890954971312,-0.1421008259057998,0.357996664328423,1.0,0.0320457796852646,0.0769230769230769,0.1273480277831932,0.44612101992179143,-0.0
ARHGAP32,-0.9192612767219543,-0.3117106556892395,0.357958935741524,1.0,0.0331902718168812,0.0769230769230769,0.1483513734262777,0.4461667918023768,-0.0
DHFR,-0.920747935771942,-0.205708160996437,0.3571820298929129,1.0,0.0326180257510729,0.0769230769230769,0.1373001663047924,0.4471103989286886,-0.0
INSIG2,-0.921574890613556,-0.0755000784993171,0.3567503649367763,1.0,0.0802575107296137,0.1538461538461538,0.3366224621195268,0.44763557395277687,-0.0
PRPS1,-0.9215815663337708,-0.4113242030143738,0.356746863860079,1.0,0.0899856938483548,0.1538461538461538,0.3536205789011392,0.44763983605283564,-0.0
ZNF415,-0.9217164516448976,-0.0446458086371421,0.3566765052035914,1.0,0.030901287553648,0.0769230769230769,0.1400407853614313,0.4477254973240829,-0.0
CALM2,-0.921988010406494,-0.170792818069458,0.3565348194524984,1.0,0.9446351931330472,1.0,3.7301450245023577,0.44789805022263135,-0.0
HNRNPDL,-0.9224476218223572,-0.2934255003929138,0.356295143068019,1.0,0.6419170243204578,0.6923076923076923,2.2020339132986595,0.4481900978093416,-0.0
NOC4L,-0.9225306510925292,-0.2065945416688919,0.3562518619271769,1.0,0.0326180257510729,0.0769230769230769,0.1401831106119873,0.4482428571656495,-0.0
GTF2E1,-0.9225306510925292,-0.2039944380521774,0.3562518617944037,1.0,0.0326180257510729,0.0769230769230769,0.1390138916996174,0.44824285732750874,-0.0
BLOC1S1,-0.922998547554016,-0.4174728989601135,0.3560079496686416,1.0,0.2278969957081545,0.3076923076923077,0.9527853964642166,0.44854030410949414,-0.0
ASXL2,-0.923009753227234,-0.3378808796405792,0.3560021376258419,1.0,0.0858369098712446,0.1538461538461538,0.3695866640060442,0.448547394284652,-0.0
CDKL5,-0.9230988621711732,-0.3103828132152557,0.3559556730042933,1.0,0.0329041487839771,0.0769230769230769,0.1551292143278261,0.44860408115140066,-0.0
MTERF1,-0.9244822263717652,-0.1076217964291572,0.3552353070009622,1.0,0.0314735336194563,0.0769230769230769,0.1410611619467353,0.4494838760194033,-0.0
TMEM126B,-0.9248329997062684,-0.0692065358161926,0.3550527921495882,1.0,0.1969957081545064,0.3076923076923077,0.8226963768499892,0.4497070676923498,-0.0
DDX51,-0.925481379032135,-0.2373717427253723,0.3547155509895666,1.0,0.032761087267525,0.0769230769230769,0.1499231271618145,0.45011977132250053,-0.0
VPS26C,-0.9257412552833556,-0.1849109828472137,0.3545804493474289,1.0,0.0815450643776824,0.1538461538461538,0.3502385563507857,0.4502852139539496,-0.0
FGL2,-0.9261946082115172,-0.763869047164917,0.3543448389536141,1.0,0.1642346208869814,0.2307692307692307,0.836664132275858,0.45057388837244994,-0.0
PPP1R37,-0.9271644353866576,-0.2037715315818786,0.3538411586795486,1.0,0.0324749642346208,0.0769230769230769,0.1323484742008661,0.4511916515061037,-0.0
PSMC2,-0.9272675514221193,-0.6419559121131897,0.3537876483262129,1.0,0.3127324749642346,0.3846153846153846,1.1521897851182636,0.45125733354446224,-0.0
PPA1,-0.9274320602416992,-0.2877963483333587,0.3537022407140076,1.0,0.3001430615164521,0.3846153846153846,1.1356264191198375,0.4513621889083284,-0.0
LINC01358,-0.9276559948921204,-0.1100645437836647,0.3535860320345809,1.0,0.0314735336194563,0.0769230769230769,0.1587950613139527,0.4515048995699439,-0.0
PCDHB11,-0.9282161593437196,0.0603900998830795,0.3532954621345907,1.0,0.0303290414878397,0.0769230769230769,0.1556867199971403,0.4518619407779015,-0.0
CSNK2A1,-0.9285016655921936,-0.1659745723009109,0.353147410367401,1.0,0.2907010014306151,0.3846153846153846,1.077080679310975,0.45204397408581815,-0.0
SOD2,-0.9287166595458984,-0.427520602941513,0.3530359522189964,1.0,0.2377682403433476,0.3076923076923077,0.9386912388669648,0.452181064993879,-0.0
TMEM223,-0.9291589260101318,-0.4686564803123474,0.3528067227014052,1.0,0.0888412017167381,0.1538461538461538,0.4159655174451974,0.452463148017806,-0.0
SEPSECS,-0.929483950138092,-0.3180634975433349,0.352638329247829,1.0,0.032761087267525,0.0769230769230769,0.1474485373832478,0.452670484787307,-0.0
FLNB,-0.9301069378852844,-0.3060590326786041,0.3523157039342383,1.0,0.0326180257510729,0.0769230769230769,0.1540029844386203,0.4530679983742979,-0.0
ATG16L1,-0.9301996231079102,-0.3731301724910736,0.3522677228215208,1.0,0.0329041487839771,0.0769230769230769,0.1404494704694222,0.45312714802707055,-0.0
CFL1,-0.9304088950157166,-0.6617716550827026,0.3521594203404639,1.0,0.6032904148783977,0.6153846153846154,2.057928214308012,0.4532606896451829,-0.0
POLR2J,-0.9306251406669616,-0.1611955761909485,0.352047494742554,1.0,0.336480686695279,0.4615384615384615,1.3011138438533347,0.4533987418821723,-0.0
HTRA2,-0.9313751459121704,-0.2090985774993896,0.351659533414734,1.0,0.0323319027181688,0.0769230769230769,0.1339097591778704,0.45387760446046915,-0.0
TPT1P9,-0.931630551815033,-0.2209549248218536,0.3515274852056913,1.0,0.0324749642346208,0.0769230769230769,0.1220534123779285,0.45404071273092345,-0.0
GABBR1,-0.9317076206207277,-0.2567413449287414,0.3514876498368342,1.0,0.032761087267525,0.0769230769230769,0.1305535316066889,0.454089930109143,-0.0
ATP10D,-0.93203467130661,-0.302378237247467,0.3513186039357613,1.0,0.2128755364806867,0.3076923076923077,0.8777709320808731,0.4542988517089326,-0.0
SCD,-0.9323621988296508,-0.3338560163974762,0.3511493747700954,1.0,0.0871244635193133,0.1538461538461538,0.3833539931222442,0.45450810051877294,-0.0
TKT,-0.934458553791046,-0.3449008762836456,0.3500674113234904,1.0,0.4974248927038626,0.5384615384615384,1.7219467517771443,0.45584831694457506,-0.0
CLCN3,-0.9362272024154664,-0.3505268692970276,0.3491562213933654,1.0,0.2118741058655221,0.3076923076923077,0.8225259858108769,0.4569802151359639,-0.0
PPIL4,-0.936400592327118,-0.3637549877166748,0.3490669774841998,1.0,0.2882689556509299,0.3846153846153846,1.1163767257241015,0.4570912344706622,-0.0
RTL6,-0.9367572069168092,-0.1135440021753311,0.348883464020115,1.0,0.0311874105865522,0.0769230769230769,0.1351389536750471,0.45731961425783396,-0.0
POLG2,-0.9369899034500122,-0.2522555589675903,0.348763758292867,1.0,0.0324749642346208,0.0769230769230769,0.135039305823633,0.4574686510077657,-0.0
FOXRED1,-0.9371642470359802,-0.0544095821678638,0.3486740926301895,1.0,0.0304721030042918,0.0769230769230769,0.1302770115584659,0.45758032060722903,-0.0
EXOSC8,-0.937365472316742,-0.283163845539093,0.3485705820386435,1.0,0.2761087267525036,0.3846153846153846,1.080902740809249,0.4577092683946857,-0.0
SOX13,-0.937630832195282,-0.1369297355413437,0.3484341721580872,1.0,0.0314735336194563,0.0769230769230769,0.1325191088346255,0.45787925879662295,-0.0
CCNG1,-0.9379488229751588,-0.2451788783073425,0.3482707148487934,1.0,0.2862660944206008,0.3846153846153846,1.095486415825584,0.45808304266574584,-0.0
TPM4,-0.9381986260414124,-0.3543546497821808,0.3481423577750149,1.0,0.8054363376251789,0.9230769230769232,2.957257751291543,0.4582431337716651,-0.0
WRN,-0.9384952783584596,-0.0636008083820343,0.3479899396130088,1.0,0.0791130185979971,0.1538461538461538,0.3485217320503794,0.458433311322706,-0.0
HS6ST1,-0.93863183259964,-0.9450336694717408,0.3479198179913818,1.0,0.0329041487839771,0.0769230769230769,0.1542089787292602,0.4585208325367858,-0.0
RRP9,-0.9394256472587584,0.029481528326869,0.3475122411746085,1.0,0.0300429184549356,0.0769230769230769,0.1247781463532389,0.4590298927114211,-0.0
ACBD6,-0.939669907093048,-0.3469966650009155,0.3473869128161969,1.0,0.1537911301859799,0.2307692307692307,0.6203612942698423,0.45918654685256294,-0.0
ZRANB1,-0.9400793313980104,-0.2891604602336883,0.3471768758952051,1.0,0.0841201716738197,0.1538461538461538,0.3558244715193175,0.45944920920279125,-0.0
GTF2H5,-0.9403441548347472,-0.2656590044498443,0.3470410468601956,1.0,0.350071530758226,0.4615384615384615,1.4267903096059946,0.45961915526498875,-0.0
SCRN1,-0.9408003687858582,-0.350480318069458,0.3468071725684976,1.0,0.0881258941344778,0.1538461538461538,0.3712782525388954,0.45991192914649776,-0.0
GOLGA5,-0.9411921501159668,-0.319512128829956,0.34660641119797,1.0,0.2168812589413447,0.3076923076923077,0.871558636081605,0.4601634083787392,-0.0
NEMP1,-0.9418432712554932,-0.1096281632781028,0.3462729002767677,1.0,0.030901287553648,0.0769230769230769,0.1390547979134134,0.46058149551605154,-0.0
GATM,-0.94188791513443,-0.2689459919929504,0.3462500171526368,1.0,0.0321888412017167,0.0769230769230769,0.1601014301881083,0.46061019641328466,-0.0
DENND1A,-0.9418928623199464,-0.1939363032579422,0.3462474972968847,1.0,0.0319027181688125,0.0769230769230769,0.1355677037171498,0.4606133570295339,-0.0
NAP1L4,-0.9425463676452636,-0.2254204452037811,0.3459129783819773,1.0,0.2070100143061516,0.3076923076923077,0.8096932950191646,0.46103314329371003,-0.0
XRCC4,-0.9432334899902344,-0.3485241830348968,0.3455614865720494,1.0,0.0321888412017167,0.0769230769230769,0.1650554313287756,0.4614746663704702,-0.0
LTBP1,-0.943366289138794,-0.4716622233390808,0.345493589386054,1.0,0.3218884120171674,0.3846153846153846,1.2769381706958418,0.4615600065244906,-0.0
PES1,-0.9436314702033995,-0.0911796316504478,0.3453579923744586,1.0,0.0795422031473533,0.1538461538461538,0.3274785398483845,0.4617304889731364,-0.0
CFD,-0.9447749257087708,0.1106144711375236,0.3447738089269925,1.0,0.751788268955651,1.0,4.154542707916935,0.4624657331910429,-0.0
B4GALT2,-0.9448451399803162,0.0379639267921447,0.3447379573208775,1.0,0.0298998569384835,0.0769230769230769,0.1332605456619462,0.4625108960308357,-0.0
SPTLC3,-0.9455026388168336,-0.123811237514019,0.3444023100184987,1.0,0.030901287553648,0.0769230769230769,0.1456376133644802,0.46293394425403156,-0.0
IFT57,-0.9455705285072328,-0.29793781042099,0.3443676760699611,1.0,0.2829756795422031,0.3846153846153846,1.0826957634823695,0.4629776201779332,-0.0
AC129507.1,-0.946703553199768,-0.0989949777722358,0.343789865529749,1.0,0.0307582260371959,0.0769230769230769,0.1496879822038739,0.4637069298868352,-0.0
CNOT8,-0.9467764496803284,-0.2901111245155334,0.3437527114867015,1.0,0.1470672389127324,0.2307692307692307,0.5639694396819486,0.46375386747711983,-0.0
MEA1,-0.9469480514526368,-0.2441805005073547,0.3436652488885974,1.0,0.2178826895565093,0.3076923076923077,0.8744866391848034,0.46386438109801437,-0.0
CHPF,-0.9473310708999634,-0.2817709445953369,0.3434700950764164,1.0,0.1492131616595136,0.2307692307692307,0.6222886936163394,0.46411106969226523,-0.0
CNST,-0.947822630405426,-0.1868389695882797,0.3432197428995804,1.0,0.0816881258941344,0.1538461538461538,0.3589702757210697,0.4644277383474183,-0.0
FTO,-0.9483819603919984,-0.2022692114114761,0.3429350452357242,1.0,0.1363376251788269,0.2307692307692307,0.5384738958128176,0.464788131173226,-0.0
TTTY15,-0.9497725367546082,-0.73565274477005,0.3422278464540189,1.0,0.0898426323319027,0.1538461538461538,0.3947527073279392,0.4656846556093775,-0.0
APOOL,-0.9511927962303162,-0.3853626847267151,0.3415065102193919,1.0,0.086552217453505,0.1538461538461538,0.3958989430519156,0.4666010128450886,-0.0
C16orf70,-0.9517765045166016,-0.253784030675888,0.3412103411066449,1.0,0.0320457796852646,0.0769230769230769,0.133510848418918,0.4669778150851242,-0.0
SEPT10,-0.952207326889038,-0.4682393968105316,0.3409918410371259,1.0,0.3841201716738197,0.4615384615384615,1.4130715203070618,0.46725601231232805,-0.0
GSPT1,-0.9535983800888062,-0.5838638544082642,0.3402869867502534,1.0,0.2349070100143061,0.3076923076923077,0.9336295989655804,0.46815465886957136,-0.0
AC133552.5,-0.9548099040985109,-0.1662359684705734,0.3396738433295009,1.0,0.0310443490701001,0.0769230769230769,0.180541681502244,0.46893789479917924,-0.0
APOL1,-0.9552823305130004,-0.3243649303913116,0.3394349486276371,1.0,0.1517882689556509,0.2307692307692307,0.6327679667321195,0.4692434442377485,-0.0
UBAC2,-0.9553697109222412,-0.3443811237812042,0.3393907566959119,1.0,0.153934191702432,0.2307692307692307,0.5941982604843391,0.4692999898634357,-0.0
ZBED8,-0.9564712643623352,-0.1950748115777969,0.338834186125158,1.0,0.0822603719599427,0.1538461538461538,0.3584865142334294,0.4700127786940037,-0.0
MORC2,-0.9568474292755128,-0.2061698287725448,0.3386442725273142,1.0,0.0316165951359084,0.0769230769230769,0.1368385056928604,0.47025626519512853,-0.0
MYL5,-0.958483099937439,-0.4607502818107605,0.3378192070159848,1.0,0.0321888412017167,0.0769230769230769,0.1368167229650026,0.4713156618582022,-0.0
UBN2,-0.9587455987930298,-0.1975608021020889,0.3376869150188123,1.0,0.0814020028612303,0.1538461538461538,0.3449654012803432,0.47148576745231113,-0.0
CCL28,-0.9589597582817078,-0.1494859158992767,0.3375790134227333,1.0,0.0799713876967095,0.1538461538461538,0.3870435056462348,0.47162456038170614,-0.0
NDUFAF8,-0.9591813683509828,-0.1331192553043365,0.3374673940050635,1.0,0.1991416309012875,0.3076923076923077,0.8627523389331323,0.47176818220407457,-0.0
FTH1P8,-0.9597342014312744,-0.218096449971199,0.3371890058538163,1.0,0.0317596566523605,0.0769230769230769,0.1114075478291876,0.4721265941150894,-0.0
NID1,-0.9600966572761536,-0.2154507339000702,0.337006570632517,1.0,0.2852646638054363,0.3846153846153846,1.1671073322536554,0.47236163158674366,-0.0
IRF2,-0.9601126313209534,-0.4334630072116852,0.3369985341872265,1.0,0.2015736766809728,0.3076923076923077,0.8275994770786875,0.47237198813692105,-0.0
ZC3H15,-0.9612373113632202,-0.3596133887767792,0.3364328502569891,1.0,0.2856938483547925,0.3846153846153846,1.1616551652871343,0.4731016050596278,-0.0
ZNF521,-0.9618239402770996,-0.2419307827949524,0.3361380539505954,1.0,0.0316165951359084,0.0769230769230769,0.1397366284374548,0.4734823185771177,-0.0
MBOAT2,-0.9621631503105164,-0.3234180510044098,0.3359676573042686,1.0,0.0319027181688125,0.0769230769230769,0.1366439696223797,0.4737025289505183,-0.0
PTPN1,-0.9623171091079712,-0.6105973124504089,0.3358903301210534,1.0,0.1412017167381974,0.2307692307692307,0.5922964039161716,0.47380249879458747,-0.0
PPCS,-0.9623978137969972,-0.3001683950424194,0.3358498122999934,1.0,0.2929899856938484,0.3846153846153846,1.2364150902264015,0.47385489008406145,-0.0
MTUS1,-0.963358461856842,-0.3247930109500885,0.3353676620961845,1.0,0.3849785407725322,0.4615384615384615,1.4248086624649647,0.47447881665619407,-0.0
FAM198A,-0.9641247391700744,-0.1371260434389114,0.3349834003762874,1.0,0.0307582260371959,0.0769230769230769,0.1323228010838403,0.4749767132723967,-0.0
ZC3HAV1L,-0.9643350839614868,-0.1362004429101944,0.3348779627956203,1.0,0.0304721030042918,0.0769230769230769,0.1332484017678577,0.4751134309944945,-0.0
ARHGEF12,-0.9645098447799684,-0.5242992639541626,0.3347903805659896,1.0,0.1580829756795422,0.2307692307692307,0.6394018550545348,0.47522702895574004,-0.0
MOB3A,-0.964669942855835,-0.2463830560445785,0.3347101514577714,1.0,0.0832618025751072,0.1538461538461538,0.3464389760143294,0.47533111568155234,-0.0
